______________________________
*START OF THE FILE 0*
______________________________
word:          author; amount:   1; TF: 0.009091
word:            tall; amount:   4; TF: 0.000048
word:           satin; amount:   6; TF: 0.000072
word:       burnished; amount:   1; TF: 0.000012
word:          dipped; amount:   2; TF: 0.000024
word:         weather; amount:   1; TF: 0.000012
word:         husband; amount:  15; TF: 0.000180
word:           files; amount:   2; TF: 0.000024
word:          shoots; amount:   1; TF: 0.000012
word:            azur; amount:   1; TF: 0.000012
word:         anodyne; amount:   1; TF: 0.000012
word:        vultures; amount:   1; TF: 0.000012
word:          alders; amount:   1; TF: 0.000012
word:        neckties; amount:   2; TF: 0.000024
word:       gathering; amount:   2; TF: 0.000024
word:         blushes; amount:   1; TF: 0.000012
word:      satisfying; amount:   1; TF: 0.000012
word:         legally; amount:   2; TF: 0.000024
word:           hells; amount:   1; TF: 0.000012
word:       forbidden; amount:   1; TF: 0.000012
word:         seltzer; amount:   2; TF: 0.000024
word:        sprawled; amount:   2; TF: 0.000024
word:          bamboo; amount:   2; TF: 0.000024
word:        intimacy; amount:   2; TF: 0.000024
word:         logical; amount:   1; TF: 0.000012
word:         trumpet; amount:   1; TF: 0.000012
word:           fills; amount:   1; TF: 0.000012
word:            gilt; amount:  14; TF: 0.000168
word:         strings; amount:   1; TF: 0.000012
word:        thinking; amount:  10; TF: 0.000120
word:           bored; amount:   8; TF: 0.000096
word:           monte; amount:   1; TF: 0.000012
word:           month; amount:  10; TF: 0.000120
word:       whiskered; amount:   2; TF: 0.000024
word:       streaming; amount:   1; TF: 0.000012
word:           bores; amount:   3; TF: 0.000036
word:     professions; amount:   1; TF: 0.000012
word:        radiance; amount:   2; TF: 0.000024
word:          barrel; amount:   2; TF: 0.000024
word:          barren; amount:   1; TF: 0.000012
word:        standard; amount:   5; TF: 0.000060
word:         foulest; amount:   1; TF: 0.000012
word:           after; amount: 103; TF: 0.001234
word:            girl; amount:  41; TF: 0.000491
word:          sidled; amount:   1; TF: 0.000012
word:       brazilian; amount:   1; TF: 0.000012
word:         boyhood; amount:  12; TF: 0.000144
word:        supports; amount:   1; TF: 0.000012
word:           satyr; amount:   1; TF: 0.000012
word:       direction; amount:   7; TF: 0.000084
word:          colder; amount:   1; TF: 0.000012
word:          ulster; amount:   4; TF: 0.000048
word:          curled; amount:   4; TF: 0.000048
word:            give; amount:  43; TF: 0.000515
word:       silliness; amount:   1; TF: 0.000012
word:       heartless; amount:   2; TF: 0.000024
word:        toujours; amount:   1; TF: 0.000012
word:        tumbling; amount:   1; TF: 0.000012
word:    dramatically; amount:   1; TF: 0.000012
word:           lotus; amount:   2; TF: 0.000024
word:          freely; amount:   5; TF: 0.000060
word:        reedlike; amount:   1; TF: 0.000012
word:       dreamless; amount:   1; TF: 0.000012
word:           borne; amount:   6; TF: 0.000072
word:          wilful; amount:   5; TF: 0.000060
word:          pigeon; amount:   1; TF: 0.000012
word:          rising; amount:   6; TF: 0.000072
word:         clotted; amount:   1; TF: 0.000012
word:          scenes; amount:   8; TF: 0.000096
word:         amongst; amount:   6; TF: 0.000072
word:          coldly; amount:   4; TF: 0.000048
word:        intimate; amount:   4; TF: 0.000048
word:            cups; amount:   2; TF: 0.000024
word:           lucky; amount:   1; TF: 0.000012
word:          smyrna; amount:   2; TF: 0.000024
word:          simple; amount:   8; TF: 0.000096
word:          simply; amount:  41; TF: 0.000491
word:            cure; amount:   7; TF: 0.000084
word:            curl; amount:   1; TF: 0.000012
word:           seine; amount:   1; TF: 0.000012
word:       influence; amount:  24; TF: 0.000287
word:       tremulous; amount:   8; TF: 0.000096
word:        reaching; amount:   3; TF: 0.000036
word:        macaroni; amount:   1; TF: 0.000012
word:    grandmothers; amount:   1; TF: 0.000012
word:            idea; amount:  18; TF: 0.000216
word:           moods; amount:   8; TF: 0.000096
word:       ensconced; amount:   1; TF: 0.000012
word:       primitive; amount:   2; TF: 0.000024
word:     plaintively; amount:   1; TF: 0.000012
word:           james; amount:  21; TF: 0.000252
word:          hiding; amount:   3; TF: 0.000036
word:         perdita; amount:   1; TF: 0.000012
word:     intolerable; amount:   3; TF: 0.000036
word:         variety; amount:   1; TF: 0.000012
word:           awake; amount:   2; TF: 0.000024
word:         richard; amount:   1; TF: 0.000012
word:        supposed; amount:   1; TF: 0.000012
word:         bustled; amount:   2; TF: 0.000024
word:        dealings; amount:   1; TF: 0.000012
word:            idle; amount:   2; TF: 0.000024
word:        occurred; amount:   2; TF: 0.000024
word:           noise; amount:   1; TF: 0.000012
word:        modified; amount:   1; TF: 0.000012
word:    outstretched; amount:   2; TF: 0.000024
word:           comes; amount:  12; TF: 0.000144
word:          pulled; amount:   5; TF: 0.000060
word:           dogma; amount:   1; TF: 0.000012
word:         refused; amount:   2; TF: 0.000024
word:          marvel; amount:   1; TF: 0.000012
word:           moons; amount:   1; TF: 0.000012
word:         meeting; amount:   3; TF: 0.000036
word:       sapphires; amount:   2; TF: 0.000024
word:          define; amount:   1; TF: 0.000012
word:         preface; amount:   1; TF: 0.000012
word:          saints; amount:   2; TF: 0.000024
word:           louis; amount:   5; TF: 0.000060
word:          socket; amount:   1; TF: 0.000012
word:       frenchman; amount:   3; TF: 0.000036
word:        liberals; amount:   1; TF: 0.000012
word:         plucked; amount:   3; TF: 0.000036
word:         plastic; amount:   2; TF: 0.000024
word:      regulating; amount:   1; TF: 0.000012
word:      grandperes; amount:   1; TF: 0.000012
word:       branksome; amount:   1; TF: 0.000012
word:         apricot; amount:   1; TF: 0.000012
word:          fermor; amount:   4; TF: 0.000048
word:         leading; amount:   1; TF: 0.000012
word:         besides; amount:  26; TF: 0.000311
word:          morals; amount:   4; TF: 0.000048
word:     butterflies; amount:   3; TF: 0.000036
word:          espial; amount:   1; TF: 0.000012
word:         debrett; amount:   1; TF: 0.000012
word:         erskine; amount:  13; TF: 0.000156
word:         weakest; amount:   1; TF: 0.000012
word:        inferior; amount:   1; TF: 0.000012
word:           comme; amount:   1; TF: 0.000012
word:        morality; amount:   2; TF: 0.000024
word:         complex; amount:   7; TF: 0.000084
word:        bitterly; amount:   5; TF: 0.000060
word:   inexperienced; amount:   1; TF: 0.000012
word:        heroines; amount:   2; TF: 0.000024
word:           label; amount:   1; TF: 0.000012
word:         spinels; amount:   1; TF: 0.000012
word:         ignoble; amount:   1; TF: 0.000012
word:       ignorance; amount:   2; TF: 0.000024
word:        moralize; amount:   1; TF: 0.000012
word:      increasing; amount:   2; TF: 0.000024
word:           words; amount:  32; TF: 0.000383
word:           wordy; amount:   1; TF: 0.000012
word:         revival; amount:   1; TF: 0.000012
word:         evening; amount:  26; TF: 0.000311
word:     merchantman; amount:   1; TF: 0.000012
word:    strawberries; amount:   2; TF: 0.000024
word:      articulate; amount:   2; TF: 0.000024
word:       executive; amount:   1; TF: 0.000012
word:     downloading; amount:   1; TF: 0.000012
word:           taper; amount:   1; TF: 0.000012
word:   disgracefully; amount:   1; TF: 0.000012
word:     considerate; amount:   1; TF: 0.000012
word:         reminds; amount:   1; TF: 0.000012
word:      threadbare; amount:   1; TF: 0.000012
word:     definitions; amount:   1; TF: 0.000012
word:         citizen; amount:   1; TF: 0.000012
word:          sudden; amount:  11; TF: 0.000132
word:           pipes; amount:   2; TF: 0.000024
word:          afraid; amount:  61; TF: 0.000731
word:           works; amount:  32; TF: 0.000383
word:         scooped; amount:   1; TF: 0.000012
word:      microscope; amount:   1; TF: 0.000012
word:         smitten; amount:   1; TF: 0.000012
word:           world; amount:  93; TF: 0.001114
word:         drawing; amount:   7; TF: 0.000084
word:        inverted; amount:   1; TF: 0.000012
word:        unwisely; amount:   1; TF: 0.000012
word:          hollow; amount:   3; TF: 0.000036
word:           saved; amount:   4; TF: 0.000048
word:      insistence; amount:   1; TF: 0.000012
word:           alder; amount:   1; TF: 0.000012
word:            rich; amount:  14; TF: 0.000168
word:     whitechapel; amount:   3; TF: 0.000036
word:     ambassadors; amount:   3; TF: 0.000036
word:            ride; amount:   2; TF: 0.000024
word:          pretty; amount:  12; TF: 0.000144
word:        recently; amount:   1; TF: 0.000012
word:           reply; amount:   2; TF: 0.000024
word:          hailed; amount:   3; TF: 0.000036
word:           turns; amount:   1; TF: 0.000012
word:       consisted; amount:   2; TF: 0.000024
word:           finds; amount:   1; TF: 0.000012
word:        softened; amount:   1; TF: 0.000012
word:        latticed; amount:   1; TF: 0.000012
word:      themselves; amount:  18; TF: 0.000216
word:           worry; amount:   1; TF: 0.000012
word:           finer; amount:   5; TF: 0.000060
word:           worse; amount:  10; TF: 0.000120
word:           worst; amount:   3; TF: 0.000036
word:        panelled; amount:   2; TF: 0.000024
word:       courteous; amount:   1; TF: 0.000012
word:           loved; amount:  21; TF: 0.000252
word:           worth; amount:  11; TF: 0.000132
word:           lover; amount:   5; TF: 0.000060
word:           loves; amount:   6; TF: 0.000072
word:          unable; amount:   1; TF: 0.000012
word:      tabernacle; amount:   1; TF: 0.000012
word:         brother; amount:   9; TF: 0.000108
word:        creeping; amount:   8; TF: 0.000096
word:          dawned; amount:   1; TF: 0.000012
word:            poem; amount:   2; TF: 0.000024
word:            poet; amount:   3; TF: 0.000036
word:         penalty; amount:   3; TF: 0.000036
word:     fundraising; amount:   1; TF: 0.000012
word:          morbid; amount:   4; TF: 0.000048
word:        recreate; amount:   2; TF: 0.000024
word:         striped; amount:   1; TF: 0.000012
word:            ring; amount:   2; TF: 0.000024
word:          suited; amount:   2; TF: 0.000024
word:          seeded; amount:   1; TF: 0.000012
word:           which; amount: 148; TF: 0.001772
word:        portrait; amount:  52; TF: 0.000623
word:         subject; amount:  15; TF: 0.000180
word:       professor; amount:   2; TF: 0.000024
word:          retain; amount:   1; TF: 0.000012
word:         cunning; amount:   3; TF: 0.000036
word:            polo; amount:   1; TF: 0.000012
word:       trappings; amount:   1; TF: 0.000012
word:         invited; amount:   1; TF: 0.000012
word:          soared; amount:   1; TF: 0.000012
word:           henry; amount: 236; TF: 0.002826
word:            rise; amount:   3; TF: 0.000036
word:            risk; amount:   2; TF: 0.000024
word:            pomp; amount:   2; TF: 0.000024
word:        concerts; amount:   2; TF: 0.000024
word:         turkish; amount:   1; TF: 0.000012
word:         verdict; amount:   2; TF: 0.000024
word:            pond; amount:   1; TF: 0.000012
word:     concentrate; amount:   1; TF: 0.000012
word:         possess; amount:   3; TF: 0.000036
word:           uncle; amount:  13; TF: 0.000156
word:           spied; amount:   1; TF: 0.000012
word:            pool; amount:   2; TF: 0.000024
word:            poor; amount:  30; TF: 0.000359
word:        especial; amount:   1; TF: 0.000012
word:         spilled; amount:   5; TF: 0.000060
word:         terrify; amount:   1; TF: 0.000012
word:        doorstep; amount:   1; TF: 0.000012
word:          vacant; amount:   1; TF: 0.000012
word:       formation; amount:   1; TF: 0.000012
word:        solemnly; amount:   3; TF: 0.000036
word:         pierced; amount:   2; TF: 0.000024
word:            pork; amount:   3; TF: 0.000036
word:     educational; amount:   1; TF: 0.000012
word:           while; amount:  19; TF: 0.000228
word:       policeman; amount:   5; TF: 0.000060
word:       calculate; amount:   1; TF: 0.000012
word:            pose; amount:   6; TF: 0.000072
word:         blindly; amount:   1; TF: 0.000012
word:            post; amount:  28; TF: 0.000335
word:           whims; amount:   1; TF: 0.000012
word:         analyse; amount:   1; TF: 0.000012
word:         serpent; amount:   1; TF: 0.000012
word:        marrying; amount:   2; TF: 0.000024
word:     vinaigrette; amount:   1; TF: 0.000012
word:           lacis; amount:   1; TF: 0.000012
word:         averted; amount:   1; TF: 0.000012
word:         dipping; amount:   1; TF: 0.000012
word:         bronzes; amount:   1; TF: 0.000012
word:        trailing; amount:   1; TF: 0.000012
word:         forgive; amount:  13; TF: 0.000156
word:       policemen; amount:   1; TF: 0.000012
word:       faltering; amount:   1; TF: 0.000012
word:           lacks; amount:   1; TF: 0.000012
word:        poaching; amount:   1; TF: 0.000012
word:     sympathetic; amount:   1; TF: 0.000012
word:        organism; amount:   1; TF: 0.000012
word:          plague; amount:   1; TF: 0.000012
word:        creature; amount:   8; TF: 0.000096
word:        richmond; amount:   3; TF: 0.000036
word:     brickfields; amount:   1; TF: 0.000012
